;;;;;;;;
4823028060421;125;1;Art-000269;6127 29 маріне;ТМ Legka Khoda;1;;чоловічі
4823028060438;125;1;Art-000270;6127 29 тем.-сірий;ТМ Legka Khoda;1;;чоловічі
4823028011737;125;1;Art-000271;6127 29 чорний;ТМ Legka Khoda;1;;чоловічі
4823028011904;125;1;Art-000272;6141 25 чорний;ТМ Legka Khoda;1;120;чоловічі
4823028012178;125;1;Art-000273;6209 25 білий;ТМ Legka Khoda;1;;чоловічі
4823028012185;125;1;Art-000274;6209 25 срібло;ТМ Legka Khoda;1;;чоловічі
4823028012161;125;1;Art-000275;6209 25 чорний;ТМ Legka Khoda;1;;чоловічі
4823028012208;125;1;Art-000276;6209 27 білий;ТМ Legka Khoda;1;;чоловічі
4823028012215;125;1;Art-000277;6209 27 срібло;ТМ Legka Khoda;1;;чоловічі
4823028012192;125;1;Art-000278;6209 27 чорний;ТМ Legka Khoda;1;;чоловічі
4823028012239;125;1;Art-000279;6209 29 білий;ТМ Legka Khoda;1;;чоловічі
4823028012246;125;1;Art-000280;6209 29 срібло;ТМ Legka Khoda;1;;чоловічі
4823028012222;125;1;Art-000281;6209 29 чорний;ТМ Legka Khoda;1;;чоловічі
4823028071069;125;1;Art-000282;6209 31 білий;ТМ Legka Khoda;1;;чоловічі
4823028076910;125;1;Art-000283;6209 31 срібло;ТМ Legka Khoda;1;;чоловічі
4823028071076;125;1;Art-000284;6209 31 чорний;ТМ Legka Khoda;1;;чоловічі
4823028060889;125;1;Art-000285;6221 25 сахара;ТМ Legka Khoda;1;140;чоловічі
4823028060940;125;1;Art-000286;6221 29 сахара;ТМ Legka Khoda;1;140;чоловічі
4823028047392;125;1;Art-000287;6230 25 сахара;ТМ Legka Khoda;1;100;чоловічі
4823028012024;125;1;Art-000288;6230 25 чорний;ТМ Legka Khoda;1;100;чоловічі
4823028012925;125;1;Art-000289;6234 25 сахара;ТМ Legka Khoda;1;120;чоловічі
4823028061039;125;1;Art-000290;6234 25 срібло;ТМ Legka Khoda;1;120;чоловічі
4823028012154;125;1;Art-000291;6234 25 чорний;ТМ Legka Khoda;1;120;чоловічі
4823028012932;125;1;Art-000292;6234 27 сахара;ТМ Legka Khoda;1;120;чоловічі
4823028061046;125;1;Art-000293;6234 27 срібло;ТМ Legka Khoda;1;120;чоловічі
4823028012857;125;1;Art-000294;6234 27 чорний;ТМ Legka Khoda;1;120;чоловічі
4823028012949;125;1;Art-000295;6234 29 сахара;ТМ Legka Khoda;1;120;чоловічі
4823028061053;125;1;Art-000296;6234 29 срібло;ТМ Legka Khoda;1;120;чоловічі
